ID,longitude,latitude
87571,-122.4246535,37.798577
87793,-122.4246535,37.798577
87827,-122.4194155,37.7749295
88326,-122.4246535,37.798577
88737,-122.4194155,37.7749295
89369,-122.4194155,37.7749295
89848,-122.4246535,37.798577
92756,-122.4194155,37.7749295
93485,-122.4246535,37.798577
93647,-122.4246535,37.798577
94077,-122.4246535,37.798577
94272,-122.4246535,37.798577
95758,-122.4194155,37.7749295
97201,-122.4194155,37.7749295
101925,-122.4246535,37.798577
104594,-122.4246535,37.798577
104609,-122.4246535,37.798577
105186,-122.4194155,37.7749295
106071,-122.4246535,37.798577
108916,-122.4246535,37.798577
112569,-122.4246535,37.798577
116687,-122.4246535,37.798577
116770,-122.4194155,37.7749295
126844,-122.4194155,37.7749295
128066,-122.4194155,37.7749295
131326,-122.4246535,37.798577
131470,-122.4194155,37.7749295
133500,-122.4194155,37.7749295
134981,-122.4194155,37.7749295
147609,-122.4194155,37.7749295
154478,-122.4194155,37.7749295
157214,-122.4194155,37.7749295
161703,-122.4246535,37.798577
161813,-122.4246535,37.798577
165930,-122.4194155,37.7749295
166578,-122.4194155,37.7749295
175191,-122.4194155,37.7749295
181044,-122.4246535,37.798577
182907,-122.4246535,37.798577
183791,-122.4246535,37.798577
184539,-122.4246535,37.798577
185678,-122.4246535,37.798577
188509,-122.4246535,37.798577
192357,-122.4246535,37.798577
194436,-122.4246535,37.798577
195118,-122.4246535,37.798577
195990,-122.4246535,37.798577
198500,-122.4194155,37.7749295
198639,-122.4194155,37.7749295
198736,-122.4194155,37.7749295
198829,-122.4194155,37.7749295
198845,-122.4194155,37.7749295
214079,-122.4246535,37.798577
218686,-122.4246535,37.798577
238284,-122.4246535,37.798577
254443,-122.4246535,37.798577
256060,-122.4194155,37.7749295
256938,-122.4246535,37.798577
260834,-122.4246535,37.798577
260846,-122.4194155,37.7749295
261156,-122.4246535,37.798577
261340,-122.4246535,37.798577
262582,-122.4246535,37.798577
263247,-122.4194155,37.7749295
266448,-122.4246535,37.798577
269099,-122.4246535,37.798577
272283,-122.4246535,37.798577
273650,-122.4246535,37.798577
277546,-122.4246535,37.798577
277786,-122.4246535,37.798577
277809,-122.4246535,37.798577
280768,-122.4246535,37.798577
284207,-122.4246535,37.798577
284434,-122.4246535,37.798577
284691,-122.4246535,37.798577
284695,-122.4246535,37.798577
286333,-122.4246535,37.798577
287355,-122.4246535,37.798577
288599,-122.4246535,37.798577
289268,-122.4246535,37.798577
290813,-122.4194155,37.7749295
293242,-122.4194155,37.7749295
300622,-122.4246535,37.798577
301223,-122.4194155,37.7749295
301723,-122.4246535,37.798577
306118,-122.4246535,37.798577
306140,-122.4246535,37.798577
306209,-122.4246535,37.798577
306319,-122.4246535,37.798577
307105,-122.4246535,37.798577
307226,-122.4246535,37.798577
307266,-122.4246535,37.798577
307488,-122.4246535,37.798577
308816,-122.4246535,37.798577
312920,-122.4246535,37.798577
315883,-122.4194155,37.7749295
322097,-122.4246535,37.798577
322098,-122.4246535,37.798577
322099,-122.4246535,37.798577
322100,-122.4246535,37.798577
322108,-122.4246535,37.798577
322110,-122.4246535,37.798577
323404,-122.4246535,37.798577
334308,-122.4194155,37.7749295
335463,-122.4246535,37.798577
338098,-122.4246535,37.798577
343014,-122.4194155,37.7749295
348191,-122.4246535,37.798577
348202,-122.4246535,37.798577
348230,-122.4246535,37.798577
348243,-122.4246535,37.798577
350078,-122.4246535,37.798577
353168,-122.4194155,37.7749295
353465,-122.4194155,37.7749295
357310,-122.4194155,37.7749295
358068,-122.4194155,37.7749295
365870,-122.4194155,37.7749295
366413,-122.4246535,37.798577
367652,-122.4246535,37.798577
369085,-122.4194155,37.7749295
369088,-122.4194155,37.7749295
371029,-122.4246535,37.798577
371420,-122.4246535,37.798577
378371,-122.4194155,37.7749295
379825,-122.4194155,37.7749295
381091,-122.4246535,37.798577
395288,-122.4194155,37.7749295
395849,-122.4246535,37.798577
396876,-122.4194155,37.7749295
408283,-122.4194155,37.7749295
413448,-122.4194155,37.7749295
438015,-122.4194155,37.7749295
453941,-122.4246535,37.798577
454050,-122.4246535,37.798577
458043,-122.4246535,37.798577
460784,-122.4194155,37.7749295
466369,-122.4194155,37.7749295
469552,-122.4246535,37.798577
503070,-122.4194155,37.7749295
503605,-122.4246535,37.798577
517019,-122.4246535,37.798577
551744,-122.4194155,37.7749295
558857,-122.4246535,37.798577
571834,-122.4194155,37.7749295
574861,-122.4246535,37.798577
595474,-122.4194155,37.7749295
607850,-122.4194155,37.7749295
615323,-122.4194155,37.7749295
629365,-122.4194155,37.7749295
637161,-122.4246535,37.798577
666613,-122.4246535,37.798577
694105,-122.4246535,37.798577
694112,-122.4246535,37.798577
704617,-122.4194155,37.7749295
705966,-122.4246535,37.798577
707199,-122.4194155,37.7749295
707723,-122.4194155,37.7749295
709507,-122.4194155,37.7749295
717463,-122.4194155,37.7749295
717747,-122.4194155,37.7749295
723898,-122.4194155,37.7749295
737762,-122.4194155,37.7749295
762107,-122.4246535,37.798577
767251,-122.4194155,37.7749295
780962,-122.4194155,37.7749295
782678,-122.4246535,37.798577
792578,-122.4246535,37.798577
802480,-122.4246535,37.798577
802869,-122.4246535,37.798577
823214,-122.4246535,37.798577
830412,-122.4246535,37.798577
848439,-122.4246535,37.798577
852081,-122.4246535,37.798577
852493,-122.4246535,37.798577
879035,-122.4246535,37.798577
929848,-122.4246535,37.798577
1002348,-122.4246535,37.798577
1061428,-122.4246535,37.798577
1141567,-122.4246535,37.798577
1152965,-122.4246535,37.798577
1172353,-122.4246535,37.798577
1235863,-122.4246535,37.798577
1268376,-122.4194155,37.7749295
1269413,-122.4194155,37.7749295
1271768,-122.4194155,37.7749295
1282414,-122.4194155,37.7749295
1297048,-122.4194155,37.7749295
1306472,-122.4194155,37.7749295
1336890,-122.4194155,37.7749295
1339595,-122.4194155,37.7749295
1339718,-122.4194155,37.7749295
1339876,-122.4194155,37.7749295
1339880,-122.4194155,37.7749295
1341908,-122.4194155,37.7749295
1345874,-122.4194155,37.7749295
1346016,-122.4194155,37.7749295
1346030,-122.4194155,37.7749295
1346037,-122.4194155,37.7749295
1346533,-122.4194155,37.7749295
1347188,-122.4194155,37.7749295
1347192,-122.4194155,37.7749295
1347543,-122.4194155,37.7749295
1347657,-122.4194155,37.7749295
1352281,-122.4194155,37.7749295
1353268,-122.4194155,37.7749295
1353708,-122.4194155,37.7749295
1358275,-122.4194155,37.7749295
1359330,-122.4194155,37.7749295
1360823,-122.4194155,37.7749295
1360844,-122.4194155,37.7749295
1360852,-122.4194155,37.7749295
1360867,-122.4194155,37.7749295
1360885,-122.4194155,37.7749295
1360902,-122.4194155,37.7749295
1360909,-122.4194155,37.7749295
1361302,-122.4194155,37.7749295
1362343,-122.4194155,37.7749295
1362810,-122.4194155,37.7749295
1362962,-122.4194155,37.7749295
1363577,-122.4194155,37.7749295
1363579,-122.4194155,37.7749295
1363580,-122.4194155,37.7749295
1363581,-122.4194155,37.7749295
1363945,-122.4194155,37.7749295
1364417,-122.4194155,37.7749295
1364713,-122.4194155,37.7749295
1367909,-122.4194155,37.7749295
1369168,-122.4194155,37.7749295
1371472,-122.4194155,37.7749295
1371626,-122.4194155,37.7749295
1371627,-122.4194155,37.7749295
1372160,-122.4194155,37.7749295
1375278,-122.4194155,37.7749295
1376282,-122.4194155,37.7749295
1377136,-122.4194155,37.7749295
1377447,-122.4194155,37.7749295
1377860,-122.4194155,37.7749295
1378058,-122.4194155,37.7749295
1378101,-122.4194155,37.7749295
1379434,-122.4194155,37.7749295
1379675,-122.4194155,37.7749295
1379783,-122.4194155,37.7749295
1382045,-122.4194155,37.7749295
1382530,-122.4194155,37.7749295
1382533,-122.4194155,37.7749295
1384258,-122.4194155,37.7749295
1384636,-122.4194155,37.7749295
1386209,-122.4194155,37.7749295
1387476,-122.4194155,37.7749295
1387870,-122.4194155,37.7749295
1387874,-122.4194155,37.7749295
1389057,-122.4194155,37.7749295
1389266,-122.4194155,37.7749295
1389274,-122.4194155,37.7749295
1389352,-122.4194155,37.7749295
1390885,-122.4194155,37.7749295
1391410,-122.4194155,37.7749295
1391610,-122.4194155,37.7749295
1391611,-122.4194155,37.7749295
1393240,-122.4194155,37.7749295
1395299,-122.4194155,37.7749295
1395624,-122.4194155,37.7749295
1396831,-122.4194155,37.7749295
1397294,-122.4194155,37.7749295
1401203,-122.4194155,37.7749295
1402790,-122.4194155,37.7749295
1407617,-122.4194155,37.7749295
1407930,-122.4194155,37.7749295
1411055,-122.4194155,37.7749295
1413277,-122.4194155,37.7749295
1413988,-122.4194155,37.7749295
1414989,-122.4194155,37.7749295
1417666,-122.4194155,37.7749295
1419504,-122.4194155,37.7749295
1419525,-122.4194155,37.7749295
1419557,-122.4194155,37.7749295
1419664,-122.4194155,37.7749295
1423987,-122.4194155,37.7749295
1423997,-122.4194155,37.7749295
1424028,-122.4194155,37.7749295
1426037,-122.4194155,37.7749295
1426050,-122.4194155,37.7749295
1427050,-122.4194155,37.7749295
1435865,-122.4194155,37.7749295
1441409,-122.4194155,37.7749295
1441463,-122.4194155,37.7749295
1451437,-122.4194155,37.7749295
1456395,-122.4194155,37.7749295
1464120,-122.4194155,37.7749295
1467336,-122.4194155,37.7749295
1470096,-122.4194155,37.7749295
1471465,-122.4194155,37.7749295
1480640,-122.4194155,37.7749295
1484052,-122.4194155,37.7749295
1515299,-122.4194155,37.7749295
1523741,-122.4194155,37.7749295
1524782,-122.4194155,37.7749295
1527733,-122.4194155,37.7749295
1532741,-122.4194155,37.7749295
1532747,-122.4194155,37.7749295
1537088,-122.4194155,37.7749295
1540325,-122.4194155,37.7749295
1540347,-122.4194155,37.7749295
1540559,-122.4194155,37.7749295
1544907,-122.4194155,37.7749295
1554618,-122.4194155,37.7749295
1568859,-122.4194155,37.7749295
1573793,-122.4194155,37.7749295
1587365,-122.4194155,37.7749295
1598254,-122.4194155,37.7749295
1609467,-122.4194155,37.7749295
1621933,-122.4194155,37.7749295
1623103,-122.4194155,37.7749295
1624226,-122.4194155,37.7749295
1624296,-122.4194155,37.7749295
1624317,-122.4194155,37.7749295
1625934,-122.4194155,37.7749295
1626550,-122.4194155,37.7749295
1630314,-122.4194155,37.7749295
1630960,-122.4194155,37.7749295
1634697,-122.4194155,37.7749295
1645551,-122.4194155,37.7749295
1653059,-122.4194155,37.7749295
1674171,-122.4194155,37.7749295
1696822,-122.4194155,37.7749295
1698954,-122.4194155,37.7749295
1710281,-122.4194155,37.7749295
1714984,-122.4194155,37.7749295
1723291,-122.4194155,37.7749295
1733178,-122.4194155,37.7749295
1745480,-122.4194155,37.7749295
1761418,-122.4194155,37.7749295
1762094,-122.4194155,37.7749295
1763348,-122.4194155,37.7749295
1764425,-122.4194155,37.7749295
1768963,-122.4194155,37.7749295
1770622,-122.4194155,37.7749295
1775838,-122.4194155,37.7749295
1776283,-122.4194155,37.7749295
1782040,-122.4194155,37.7749295
1783594,-122.4194155,37.7749295
1784494,-122.4194155,37.7749295
1788101,-122.4194155,37.7749295
1792971,-122.4194155,37.7749295
1794269,-122.4194155,37.7749295
1796600,-122.4194155,37.7749295
1804502,-122.4194155,37.7749295
1812026,-122.4194155,37.7749295
1834948,-122.4194155,37.7749295
1835312,-122.4194155,37.7749295
1836639,-122.4194155,37.7749295
1840658,-122.4194155,37.7749295
1854938,-122.4194155,37.7749295
1875528,-122.4194155,37.7749295
1881545,-122.4194155,37.7749295
1904156,-122.4194155,37.7749295
1914916,-122.4194155,37.7749295
1916016,-122.4194155,37.7749295
1921720,-122.4194155,37.7749295
1921728,-122.4194155,37.7749295
1921782,-122.4194155,37.7749295
1964323,-122.4194155,37.7749295
2039343,-122.4194155,37.7749295
2039685,-122.4194155,37.7749295
2050457,-122.4194155,37.7749295
2052874,-122.4194155,37.7749295
2070412,-122.4194155,37.7749295
2075742,-122.4194155,37.7749295
2092441,-122.4194155,37.7749295
2098820,-122.4194155,37.7749295
2105481,-122.4194155,37.7749295
2151956,-122.4194155,37.7749295
1051,-122.4194155,37.7749295
25742,-122.4194155,37.7749295
73676,-122.4194155,37.7749295
79699,-122.4194155,37.7749295
81112,-122.4246535,37.798577
83392,-122.4194155,37.7749295
84466,-122.4246535,37.798577
95494,-122.4194155,37.7749295
284245,-122.4246535,37.798577
286116,-122.4246535,37.798577
302487,-122.4246535,37.798577
428659,-122.4246535,37.798577
663308,-122.4194155,37.7749295
665347,-122.4194155,37.7749295
717673,-122.4194155,37.7749295
811839,-122.4194155,37.7749295
863111,-122.4194155,37.7749295
939412,-122.4246535,37.798577
1055114,-122.4194155,37.7749295
1337932,-122.4194155,37.7749295
1342166,-122.4194155,37.7749295
1345470,-122.4194155,37.7749295
1352759,-122.4194155,37.7749295
1361304,-122.4194155,37.7749295
1362661,-122.4194155,37.7749295
1362662,-122.4194155,37.7749295
1362663,-122.4194155,37.7749295
1392556,-122.4194155,37.7749295
1492733,-122.4194155,37.7749295
1716206,-122.4194155,37.7749295
1865971,-122.4194155,37.7749295
1875267,-122.4194155,37.7749295
1918206,-122.4194155,37.7749295
1289,-122.4246535,37.798577
10433,-122.4194155,37.7749295
138385,-122.4246535,37.798577
2141,-122.4246535,37.798577
33443,-122.4194155,37.7749295
65713,-122.4194155,37.7749295
80785,-122.4246535,37.798577
152214,-122.4194155,37.7749295
198801,-122.4194155,37.7749295
241706,-122.4246535,37.798577
251201,-122.4194155,37.7749295
279352,-122.4246535,37.798577
289276,-122.4246535,37.798577
660653,-122.4246535,37.798577
1282627,-122.4194155,37.7749295
2039809,-122.4194155,37.7749295
3145,-122.4246535,37.798577
3872,-122.4194155,37.7749295
6268,-122.4194155,37.7749295
8534,-122.4194155,37.7749295
8969,-122.4194155,37.7749295
9450,-122.4194155,37.7749295
9703,-122.4194155,37.7749295
12881,-122.4194155,37.7749295
29563,-122.4246535,37.798577
35334,-122.4246535,37.798577
35911,-122.4194155,37.7749295
45858,-122.4194155,37.7749295
50107,-122.4246535,37.798577
51960,-122.4246535,37.798577
52010,-122.4246535,37.798577
55283,-122.4246535,37.798577
55956,-122.4246535,37.798577
56593,-122.4194155,37.7749295
56642,-122.4194155,37.7749295
62279,-122.4194155,37.7749295
63792,-122.4246535,37.798577
64868,-122.4246535,37.798577
67426,-122.4194155,37.7749295
67894,-122.4246535,37.798577
68844,-122.4246535,37.798577
70128,-122.4246535,37.798577
72604,-122.4246535,37.798577
72863,-122.4246535,37.798577
73560,-122.4246535,37.798577
74446,-122.4194155,37.7749295
74518,-122.4194155,37.7749295
74892,-122.4194155,37.7749295
77311,-122.4246535,37.798577
77523,-122.4246535,37.798577
78035,-122.4246535,37.798577
78689,-122.4246535,37.798577
80659,-122.4246535,37.798577
81173,-122.4246535,37.798577
82725,-122.4194155,37.7749295
83974,-122.4194155,37.7749295
84078,-122.4194155,37.7749295
86972,-122.4246535,37.798577
88624,-122.4194155,37.7749295
88869,-122.4194155,37.7749295
88898,-122.4194155,37.7749295
89273,-122.4194155,37.7749295
89418,-122.4194155,37.7749295
89516,-122.4246535,37.798577
91063,-122.4246535,37.798577
93566,-122.4246535,37.798577
94704,-122.4246535,37.798577
101806,-122.4246535,37.798577
104077,-122.4194155,37.7749295
105698,-122.4246535,37.798577
115002,-122.4246535,37.798577
122874,-122.4246535,37.798577
127752,-122.4194155,37.7749295
128736,-122.4246535,37.798577
138939,-122.4246535,37.798577
139601,-122.4194155,37.7749295
141736,-122.4246535,37.798577
143617,-122.4246535,37.798577
161700,-122.4246535,37.798577
161778,-122.4194155,37.7749295
164572,-122.4194155,37.7749295
184856,-122.4194155,37.7749295
184867,-122.4194155,37.7749295
190178,-122.4194155,37.7749295
199514,-122.4246535,37.798577
218533,-122.4194155,37.7749295
221931,-122.4246535,37.798577
261746,-122.4246535,37.798577
262183,-122.4246535,37.798577
287035,-122.4246535,37.798577
287040,-122.4246535,37.798577
290891,-122.4194155,37.7749295
290900,-122.4194155,37.7749295
292691,-122.4246535,37.798577
293247,-122.4246535,37.798577
294650,-122.4194155,37.7749295
298373,-122.4246535,37.798577
314919,-122.4246535,37.798577
316799,-122.4246535,37.798577
337297,-122.4246535,37.798577
345298,-122.4246535,37.798577
345925,-122.4194155,37.7749295
345939,-122.4194155,37.7749295
353466,-122.4194155,37.7749295
356286,-122.4194155,37.7749295
396285,-122.4246535,37.798577
456931,-122.4194155,37.7749295
552564,-122.4194155,37.7749295
554210,-122.4194155,37.7749295
569731,-122.4194155,37.7749295
586392,-122.4194155,37.7749295
666880,-122.4246535,37.798577
669465,-122.4246535,37.798577
675359,-122.4246535,37.798577
706109,-122.4194155,37.7749295
719012,-122.4194155,37.7749295
720434,-122.4194155,37.7749295
725585,-122.4194155,37.7749295
751215,-122.4194155,37.7749295
765363,-122.4194155,37.7749295
852451,-122.4246535,37.798577
891255,-122.4246535,37.798577
931115,-122.4246535,37.798577
933811,-122.4246535,37.798577
952211,-122.4194155,37.7749295
965272,-122.4246535,37.798577
972687,-122.4246535,37.798577
976229,-122.4246535,37.798577
993977,-122.4246535,37.798577
1000695,-122.4246535,37.798577
1004180,-122.4246535,37.798577
1023227,-122.4246535,37.798577
1024169,-122.4194155,37.7749295
1112660,-122.4194155,37.7749295
1173105,-122.4246535,37.798577
1177289,-122.4246535,37.798577
1294658,-122.4194155,37.7749295
1335689,-122.4194155,37.7749295
1339265,-122.4194155,37.7749295
1341019,-122.4194155,37.7749295
1345600,-122.4194155,37.7749295
1346614,-122.4194155,37.7749295
1346621,-122.4194155,37.7749295
1351347,-122.4194155,37.7749295
1353753,-122.4194155,37.7749295
1356861,-122.4194155,37.7749295
1358597,-122.4194155,37.7749295
1359498,-122.4194155,37.7749295
1359697,-122.4194155,37.7749295
1362642,-122.4194155,37.7749295
1362799,-122.4194155,37.7749295
1362815,-122.4194155,37.7749295
1362823,-122.4194155,37.7749295
1362827,-122.4194155,37.7749295
1362956,-122.4194155,37.7749295
1362957,-122.4194155,37.7749295
1363878,-122.4194155,37.7749295
1371854,-122.4194155,37.7749295
1379437,-122.4194155,37.7749295
1381204,-122.4194155,37.7749295
1383473,-122.4194155,37.7749295
1383477,-122.4106233,37.8016033
1384542,-122.4194155,37.7749295
1384834,-122.4194155,37.7749295
1386719,-122.4194155,37.7749295
1387256,-122.4194155,37.7749295
1390737,-122.4194155,37.7749295
1391311,-122.4194155,37.7749295
1392112,-122.4194155,37.7749295
1392323,-122.4194155,37.7749295
1392326,-122.4194155,37.7749295
1393250,-122.4194155,37.7749295
1394576,-122.4194155,37.7749295
1412804,-122.4194155,37.7749295
1412817,-122.4194155,37.7749295
1419750,-122.4194155,37.7749295
1424001,-122.4194155,37.7749295
1435849,-122.4194155,37.7749295
1441446,-122.4194155,37.7749295
1445291,-122.4194155,37.7749295
1460514,-122.4194155,37.7749295
1479742,-122.4194155,37.7749295
